id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Region_494	102	1.0353e-20	4.9501e-06	0.001168	1	87	-1.0742	0.94497	0.9456	1.0	777	0	-1.0742
Region_530	152	8.8784e-10	4.9501e-06	0.001168	2	110	-0.48459	0.45553	0.46338	1.0	299	1	-0.48459
Region_490	30	1.1127e-08	4.9501e-06	0.001168	3	28	-0.88697	1.0	1.0	1.0	944	0	-0.88697
Region_537	79	1.1635e-07	4.9501e-06	0.001168	4	59	-0.54558	0.95529	0.95461	1.0	796	0	-0.54558
Region_161	15	1.7158e-06	3.4651e-05	0.005257	5	12	-1.5013	0.4743	0.4735	1.0	320	0	-1.5013
Region_181	18	1.8828e-06	2.4751e-05	0.004673	6	14	-1.3985	0.92764	0.92752	1.0	753	0	-1.3985
Region_557	33	2.4577e-06	4.4551e-05	0.005257	7	28	-1.0192	0.94001	0.94047	1.0	772	0	-1.0192
Region_562	84	2.7134e-06	7.4252e-05	0.006372	8	55	-0.40085	0.97428	0.97407	1.0	841	0	-0.40085
Region_738	18	3.9334e-06	4.4551e-05	0.005257	9	13	-1.2279	0.72895	0.72905	1.0	515	0	-1.2279
Region_669	15	4.7261e-06	7.4252e-05	0.006372	10	14	-1.3074	0.94343	0.94352	1.0	774	0	-1.3074
Region_52	18	5.2938e-06	5.4451e-05	0.005711	11	16	-0.91975	0.7539	0.75368	1.0	547	0	-0.91975
Region_514	15	5.5432e-06	8.4152e-05	0.00662	12	13	-1.2728	0.73037	0.73148	1.0	517	0	-1.2728
Region_671	69	8.9972e-06	0.00020295	0.013685	13	42	-0.24201	0.98573	0.98538	1.0	885	0	-0.24201
Region_512	33	9.0033e-06	0.00011385	0.008267	14	26	-0.82479	0.90768	0.90815	1.0	726	0	-0.82479
Region_564	47	1.0815e-05	0.00027226	0.015118	15	37	-0.64653	0.94085	0.94083	1.0	773	0	-0.64653
Region_495	15	2.4994e-05	0.00027226	0.015118	16	14	-0.99475	0.99991	0.99991	1.0	943	0	-0.99475
Region_561	53	4.0696e-05	0.00081677	0.026636	17	39	-0.29504	0.73187	0.72944	1.0	520	0	-0.29504
Region_256	51	4.2093e-05	0.00076727	0.026636	18	30	-0.15393	0.98795	0.98784	1.0	891	0	-0.15393
Region_740	29	4.3208e-05	0.00067816	0.026636	19	25	-0.35484	0.92934	0.92967	1.0	756	0	-0.35484
Region_787	6	4.4209e-05	0.00026236	0.015118	20	4	-2.3929	0.49874	0.49904	1.0	332	0	-2.3929
Region_524	12	4.8303e-05	0.00040096	0.021028	21	11	-1.195	0.9976	0.99779	1.0	932	0	-1.195
Region_489	21	4.9885e-05	0.00069796	0.026636	22	15	-0.26789	0.97136	0.97177	1.0	832	0	-0.26789
Region_520	39	5.44e-05	0.00084647	0.026636	23	31	-0.34338	0.99393	0.99415	1.0	913	0	-0.34338
Region_229	24	5.8642e-05	0.00077717	0.026636	24	20	-0.77637	0.99642	0.99663	1.0	926	0	-0.77637
Region_577	24	7.9327e-05	0.0010346	0.029595	25	17	-0.60362	0.91842	0.91964	1.0	741	0	-0.60362
Region_749	9	8.0248e-05	0.00061876	0.026636	26	6	-0.68256	0.62679	0.62494	1.0	422	0	-0.68256
Region_499	6	8.8485e-05	0.00046036	0.022873	27	5	-1.8064	0.98286	0.98276	1.0	874	0	-1.8064
Region_563	12	8.8681e-05	0.00083657	0.026636	28	8	-1.4277	0.967	0.96699	1.0	822	0	-1.4277
Region_814	12	9.5361e-05	0.00088607	0.026982	29	12	-0.62701	0.9999	0.99989	1.0	942	0	-0.62701
Region_463	6	9.7375e-05	0.00050986	0.024065	30	4	-2.2788	0.93035	0.93063	1.0	757	0	-2.2788
Region_836	15	0.00010629	0.0011633	0.031375	31	13	-0.82057	0.97501	0.97517	1.0	845	0	-0.82057
Region_472	25	0.0001075	0.0015692	0.038982	32	21	-0.6696	0.99987	0.99992	1.0	941	0	-0.6696
Region_628	14	0.00011247	0.0011138	0.030924	33	13	-0.62235	0.98782	0.98856	1.0	890	0	-0.62235
Region_935	7	0.00013156	0.00072767	0.026636	34	7	-2.1625	0.99849	0.99856	1.0	935	0	-2.1625
Region_708	13	0.0001378	0.0014702	0.037509	35	9	-0.52032	0.98489	0.98423	1.0	881	0	-0.52032
Region_582	21	0.00013824	0.0018662	0.044042	36	12	-0.53957	0.93736	0.93809	1.0	768	0	-0.53957
Region_430	12	0.00013919	0.0013217	0.034657	37	9	-1.0702	0.23463	0.23474	1.0	141	0	-1.0702
Region_773	15	0.00016134	0.0018068	0.043734	38	10	-1.1694	0.70688	0.70761	1.0	495	0	-1.1694
Region_498	21	0.00017356	0.0022325	0.047897	39	15	-0.92375	0.3845	0.38577	1.0	259	0	-0.92375
Region_687	6	0.00018445	0.0010247	0.029595	40	5	-1.466	0.95207	0.95231	1.0	790	0	-1.466
Region_71	15	0.00019615	0.0021434	0.047055	41	12	-0.89512	0.762	0.76298	1.0	562	0	-0.89512
Region_825	3	0.0002039	0.00063856	0.026636	42	3	-2.2003	0.9998	0.99981	1.0	940	0	-2.2003
Region_728	9	0.00032623	0.0024503	0.0513	43	8	-1.0812	0.89755	0.8957	1.0	711	0	-1.0812
Region_99	15	0.00034239	0.0036086	0.066795	44	12	-0.8658	0.9699	0.9698	1.0	826	0	-0.8658
Region_847	15	0.00042423	0.0044204	0.074516	45	11	-0.97111	0.86213	0.86225	1.0	666	0	-0.97111
Region_743	13	0.00043757	0.0039056	0.067545	46	12	-0.88595	0.97054	0.96925	1.0	828	0	-0.88595
Region_818	6	0.00045923	0.0025889	0.051998	47	3	0.029003	0.48239	0.48295	1.0	324	0	0.029003
Region_823	12	0.00046476	0.0038759	0.067545	48	9	-0.92026	0.89949	0.89849	1.0	713	0	-0.92026
Region_719	5	0.00049027	0.0021236	0.047055	49	5	-1.1229	0.99951	0.99952	1.0	939	0	-1.1229
Region_272	6	0.0004968	0.0027869	0.052617	50	4	-1.488	0.59659	0.59667	1.0	404	0	-1.488
Region_233	42	0.00053819	0.0073311	0.098789	51	24	-0.16837	0.65713	0.65732	1.0	449	0	-0.16837
Region_525	15	0.00059431	0.0059055	0.089378	52	13	-0.79021	0.93364	0.93344	1.0	765	0	-0.79021
Region_336	21	0.00061273	0.007143	0.098789	53	16	-0.87161	0.51866	0.5199	1.0	349	0	-0.87161
Region_487	24	0.00063801	0.0067965	0.098706	54	18	-0.64348	0.99548	0.99584	1.0	922	0	-0.64348
Region_509	4	0.00067388	0.002678	0.052617	55	4	-2.0192	0.97142	0.97191	1.0	833	0	-2.0192
Region_55	6	0.00069821	0.003767	0.067545	56	5	-1.6295	0.81684	0.81721	1.0	622	0	-1.6295
Region_1	38	0.00070421	0.0088359	0.104381	57	26	-0.53467	0.9512	0.95159	1.0	789	0	-0.53467
Region_820	3	0.00070699	0.0020147	0.046387	58	2	-3.251	0.12014	0.1208	1.0	60	0	-3.251
Region_606	4	0.00071421	0.0027869	0.052617	59	4	-2.0635	0.94849	0.94783	1.0	784	0	-2.0635
Region_355	6	0.00072661	0.0039353	0.067545	60	6	-0.92668	0.99927	0.99928	1.0	938	0	-0.92668
Region_462	27	0.00075489	0.0088458	0.104381	61	20	-0.465	0.96937	0.96958	1.0	823	0	-0.465
Region_831	12	0.00076729	0.0059352	0.089378	62	9	-0.94283	0.99893	0.99892	1.0	937	0	-0.94283
Region_437	10	0.00078209	0.0057075	0.089378	63	9	-0.51563	0.47081	0.47194	1.0	316	0	-0.51563
Region_737	19	0.00078955	0.007737	0.101441	64	12	-0.43942	0.65547	0.65504	1.0	445	0	-0.43942
Region_790	30	0.00079025	0.0092616	0.106576	65	18	-0.28292	0.15809	0.16063	1.0	85	1	-0.28292
Region_389	9	0.00085021	0.0059649	0.089378	66	8	-0.48752	0.86955	0.86825	1.0	676	0	-0.48752
Region_576	3	0.00088557	0.0024998	0.0513	67	2	-0.80239	0.6524	0.65148	1.0	439	0	-0.80239
Region_900	6	0.00090238	0.0047075	0.077964	68	6	-1.4747	0.99725	0.99707	1.0	930	0	-1.4747
Region_840	27	0.00096474	0.010984	0.118503	69	21	-0.65069	0.9658	0.96619	1.0	819	0	-0.65069
Region_483	10	0.00098251	0.0070737	0.098789	70	6	-0.55063	0.082202	0.082276	1.0	42	1	-0.55063
Region_627	9	0.0010541	0.0074004	0.098789	71	7	-1.083	0.51953	0.51726	1.0	350	0	-1.083
Region_837	6	0.0010588	0.0054996	0.089378	72	3	-0.9714	0.95244	0.95256	1.0	791	0	-0.9714
Region_700	18	0.0010659	0.0093705	0.106576	73	15	-0.72506	0.9938	0.99359	1.0	912	0	-0.72506
Region_260	6	0.0011467	0.0058659	0.089378	74	4	-0.72955	0.51278	0.5135	1.0	345	0	-0.72955
Region_215	6	0.0012005	0.0061233	0.090318	75	5	-1.3595	0.6677	0.66798	1.0	459	0	-1.3595
Region_826	7	0.0012436	0.007341	0.098789	76	6	-1.0386	0.75697	0.75629	1.0	551	0	-1.0386
Region_280	15	0.0012568	0.010846	0.118503	77	11	-0.79529	0.92839	0.92821	1.0	755	0	-0.79529
Region_322	9	0.0012709	0.0087963	0.104381	78	5	-0.54518	0.32219	0.32012	1.0	204	0	-0.54518
Region_654	9	0.0013262	0.009222	0.106576	79	8	-0.90366	0.99579	0.99568	1.0	925	0	-0.90366
Region_360	6	0.0014491	0.0074301	0.098789	80	6	-0.84188	0.99855	0.99844	1.0	936	0	-0.84188
Region_375	12	0.0014612	0.011162	0.118503	81	8	-1.0181	0.57205	0.56931	1.0	387	0	-1.0181
Region_902	12	0.0014976	0.011469	0.118702	82	9	-0.85167	0.76093	0.75918	1.0	558	0	-0.85167
Region_664	7	0.0015093	0.0086478	0.104381	83	6	-1.3702	0.27878	0.27853	1.0	178	0	-1.3702
Region_610	16	0.0015392	0.012806	0.125925	84	13	-0.75652	0.97178	0.97162	1.0	836	0	-0.75652
Region_879	12	0.0015621	0.011885	0.119358	85	7	-0.56734	0.96571	0.96559	1.0	818	0	-0.56734
Region_506	15	0.0015822	0.01338	0.127584	86	11	-0.68425	0.98023	0.98062	1.0	864	0	-0.68425
Region_124	6	0.0016014	0.0082419	0.104381	87	4	-1.4423	0.21249	0.21102	1.0	125	0	-1.4423
Region_222	27	0.001606	0.017023	0.13815	88	20	-0.58026	0.87958	0.87992	1.0	690	0	-0.58026
Region_578	9	0.0016418	0.011172	0.118503	89	8	-0.78565	0.79185	0.79145	1.0	592	0	-0.78565
Region_136	6	0.001686	0.0085191	0.104381	90	6	-1.5006	0.99831	0.99813	1.0	933	0	-1.5006
Region_230	10	0.0016952	0.01142	0.118702	91	9	-0.82485	0.96265	0.96358	1.0	810	0	-0.82485
Region_31	9	0.0017258	0.011727	0.119033	92	6	-0.67674	0.97109	0.97069	1.0	830	0	-0.67674
Region_378	14	0.0018177	0.014083	0.129072	93	11	-0.9158	0.99548	0.99544	1.0	921	0	-0.9158
Region_504	24	0.0019706	0.018538	0.142276	94	17	-0.50351	0.99499	0.9954	1.0	918	0	-0.50351
Region_697	6	0.0020201	0.010311	0.115877	95	3	-0.92748	0.57509	0.5754	1.0	388	0	-0.92748
Region_839	9	0.0020247	0.01338	0.127584	96	8	-0.64459	0.25444	0.25253	1.0	159	0	-0.64459
Region_302	17	0.0020488	0.016291	0.13815	97	12	-0.75961	0.31245	0.31178	1.0	194	0	-0.75961
Region_250	6	0.0020833	0.010559	0.117262	98	5	-1.62	0.87429	0.87537	1.0	679	0	-1.62
Region_921	15	0.0020877	0.016974	0.13815	99	13	-0.43008	0.96433	0.96383	1.0	816	0	-0.43008
Region_292	39	0.0022557	0.025151	0.169185	100	23	-0.31062	0.73637	0.73731	1.0	528	0	-0.31062
Region_109	15	0.0022794	0.018419	0.142276	101	12	-0.63252	0.45897	0.45791	1.0	302	0	-0.63252
Region_493	42	0.0024401	0.02731	0.170731	102	25	-0.27858	0.98852	0.98864	1.0	892	0	-0.27858
Region_538	9	0.0025299	0.016172	0.13815	103	7	-1.1928	0.95746	0.95676	1.0	803	0	-1.1928
Region_341	6	0.0026218	0.013004	0.126554	104	4	-0.28882	0.65287	0.65299	1.0	440	0	-0.28882
Region_194	8	0.0026294	0.015538	0.135817	105	7	-0.58163	0.99513	0.99508	1.0	919	0	-0.58163
Region_19	9	0.0026517	0.016786	0.13815	106	6	-0.54646	0.53276	0.53121	1.0	359	0	-0.54646
Region_85	9	0.0026543	0.016815	0.13815	107	7	-0.28386	0.92429	0.92293	1.0	746	0	-0.28386
Region_218	22	0.0027385	0.02431	0.167182	108	17	-0.36252	0.99422	0.99441	1.0	914	0	-0.36252
Region_18	6	0.0027402	0.013519	0.127617	109	6	-1.0485	0.98495	0.98502	1.0	882	0	-1.0485
Region_532	8	0.0027761	0.01635	0.13815	110	7	-1.0409	0.9033	0.90299	1.0	719	0	-1.0409
Region_698	9	0.002797	0.017756	0.140537	111	8	-1.1714	0.78522	0.78462	1.0	584	0	-1.1714
Region_742	6	0.0028356	0.013925	0.128871	112	4	-0.81494	0.93359	0.93395	1.0	764	0	-0.81494
Region_62	9	0.0028465	0.018033	0.140689	113	8	-0.66382	0.69147	0.68981	1.0	477	0	-0.66382
Region_531	21	0.0028539	0.025775	0.170545	114	15	-0.40837	0.86825	0.87065	1.0	672	0	-0.40837
Region_481	27	0.0028561	0.028042	0.170814	115	19	-0.31062	0.57091	0.57403	1.0	386	0	-0.31062
Region_30	6	0.0030119	0.014707	0.133492	116	3	-0.10678	0.75231	0.75196	1.0	545	0	-0.10678
Region_785	11	0.0030299	0.020498	0.151176	117	9	-0.90156	0.79564	0.79604	1.0	599	0	-0.90156
Region_382	15	0.0030912	0.023924	0.167182	118	9	-0.22356	0.58686	0.58741	1.0	396	0	-0.22356
Region_676	9	0.0031623	0.019746	0.146773	119	8	-0.99788	0.75771	0.7569	1.0	553	0	-0.99788
Region_27	6	0.0031854	0.015479	0.135817	120	6	-1.0245	0.99681	0.99656	1.0	928	0	-1.0245
Region_249	6	0.0031928	0.015519	0.135817	121	5	-0.96086	0.95784	0.9576	1.0	804	0	-0.96086
Region_154	33	0.0032147	0.032507	0.17903	122	24	-0.39761	0.87576	0.87617	1.0	683	0	-0.39761
Region_255	3	0.0032252	0.0086973	0.104381	123	3	-1.3351	0.99677	0.99673	1.0	927	0	-1.3351
Region_800	3	0.0032773	0.0088161	0.104381	124	2	-0.18711	0.18396	0.18414	1.0	104	0	-0.18711
Region_312	9	0.0034474	0.021389	0.156524	125	7	-0.88858	0.98776	0.98701	1.0	888	0	-0.88858
Region_659	9	0.0035237	0.021825	0.158483	126	6	-0.83835	0.30258	0.30075	1.0	191	0	-0.83835
Region_881	6	0.0035425	0.01738	0.139038	127	6	-1.2966	0.99196	0.99192	1.0	905	0	-1.2966
Region_559	21	0.0035567	0.03123	0.174446	128	12	-0.50079	0.15472	0.15457	1.0	81	1	-0.50079
Region_477	23	0.0036259	0.030676	0.174149	129	17	-0.51122	0.37618	0.37545	1.0	252	0	-0.51122
Region_364	42	0.0036724	0.038398	0.194605	130	24	-0.13651	0.57559	0.57383	1.0	390	0	-0.13651
Region_566	34	0.0037032	0.03621	0.187815	131	20	-0.16906	0.33759	0.33786	1.0	215	0	-0.16906
Region_86	14	0.003783	0.027231	0.170731	132	7	-0.28788	0.68115	0.68111	1.0	463	0	-0.28788
Region_436	6	0.0039306	0.019192	0.144935	133	3	0.15533	0.36403	0.36405	1.0	234	0	0.15533
Region_65	36	0.0039413	0.038002	0.194367	134	23	-0.47857	0.6895	0.68786	1.0	475	0	-0.47857
Region_40	11	0.0039448	0.025854	0.170545	135	9	-0.96105	0.38391	0.38259	1.0	258	0	-0.96105
Region_609	18	0.0039924	0.030844	0.174149	136	12	-0.6686	0.59186	0.59118	1.0	399	0	-0.6686
Region_828	18	0.0040002	0.030884	0.174149	137	14	-0.4159	0.75749	0.7573	1.0	552	0	-0.4159
Region_829	9	0.0040341	0.024221	0.167182	138	7	-0.81728	0.98866	0.98792	1.0	894	0	-0.81728
Region_372	9	0.0040631	0.02431	0.167182	139	8	-0.6635	0.77508	0.77433	1.0	571	0	-0.6635
Region_362	9	0.0041109	0.024587	0.167182	140	8	-0.77931	0.99709	0.99692	1.0	929	0	-0.77931
Region_297	9	0.0041158	0.024617	0.167182	141	8	-1.1621	0.81426	0.81325	1.0	617	0	-1.1621
Region_453	15	0.0041732	0.030745	0.174149	142	10	-0.63435	0.81924	0.81963	1.0	625	0	-0.63435
Region_871	8	0.0042449	0.023686	0.167182	143	7	-0.82438	0.97859	0.9783	1.0	859	0	-0.82438
Region_446	3	0.004345	0.011568	0.118702	144	3	-1.5485	0.99566	0.9955	1.0	923	0	-1.5485
Region_736	9	0.004462	0.026092	0.170545	145	8	-1.0168	0.87563	0.87401	1.0	681	0	-1.0168
Region_919	9	0.0045171	0.02629	0.170545	146	8	-0.73407	0.94746	0.94633	1.0	779	0	-0.73407
Region_352	3	0.0045534	0.012103	0.120266	147	3	-0.67054	0.90077	0.901	1.0	716	0	-0.67054
Region_441	9	0.0046217	0.026785	0.170731	148	5	-0.038068	0.81346	0.81247	1.0	616	0	-0.038068
Region_772	9	0.004681	0.027206	0.170731	149	8	-0.89512	0.95419	0.95342	1.0	794	0	-0.89512
Region_484	21	0.0047586	0.038942	0.194605	150	14	-0.35403	0.83821	0.83978	1.0	641	0	-0.35403
Region_901	9	0.0049164	0.028339	0.170814	151	7	-0.89725	0.18073	0.17948	1.0	101	0	-0.89725
Region_87	21	0.0050926	0.041249	0.199526	152	12	-0.066009	0.41279	0.4141	1.0	274	0	-0.066009
Region_656	12	0.0051099	0.03327	0.17903	153	7	-0.41202	0.37575	0.37405	1.0	251	0	-0.41202
Region_542	12	0.005133	0.033379	0.17903	154	10	-0.44044	0.9876	0.98728	1.0	887	0	-0.44044
Region_432	9	0.0051627	0.029498	0.174149	155	5	-0.10896	0.84869	0.84725	1.0	653	0	-0.10896
Region_271	3	0.0052189	0.013836	0.128871	156	3	-1.5548	0.99478	0.99469	1.0	917	0	-1.5548
Region_458	6	0.0052586	0.02527	0.169185	157	6	-0.97415	0.99134	0.99123	1.0	904	0	-0.97415
Region_49	6	0.0055081	0.026448	0.170545	158	5	-0.90014	0.34337	0.34315	1.0	217	0	-0.90014
Region_533	12	0.0056361	0.035953	0.187815	159	10	-0.60727	0.95903	0.95875	1.0	807	0	-0.60727
Region_95	33	0.0057164	0.051961	0.219668	160	22	-0.29987	0.89583	0.89581	1.0	707	0	-0.29987
Region_666	3	0.0057632	0.015479	0.135817	161	2	-0.1053	0.19967	0.19926	1.0	113	0	-0.1053
Region_747	6	0.0058931	0.028181	0.170814	162	5	-0.87298	0.92333	0.92358	1.0	745	0	-0.87298
Region_889	6	0.0059017	0.028191	0.170814	163	5	-1.311	0.97288	0.97276	1.0	839	0	-1.311
Region_928	9	0.0059223	0.033062	0.17903	164	7	-0.94443	0.65871	0.65652	1.0	451	0	-0.94443
Region_335	9	0.0059347	0.033101	0.17903	165	8	-0.32794	0.98144	0.98058	1.0	870	0	-0.32794
Region_223	6	0.0059356	0.028409	0.170814	166	3	-0.86883	0.94955	0.94997	1.0	786	0	-0.86883
Region_775	8	0.0060148	0.031567	0.175289	167	4	0.01609	0.50936	0.50891	1.0	340	0	0.01609
Region_135	6	0.0062201	0.029666	0.174149	168	3	-0.43311	0.65083	0.65091	1.0	437	0	-0.43311
Region_151	3	0.0062945	0.016677	0.13815	169	3	-2.176	0.99059	0.99063	1.0	900	0	-2.176
Region_806	15	0.006295	0.043338	0.200798	170	12	-0.7369	0.87694	0.8763	1.0	688	0	-0.7369
Region_39	33	0.0063215	0.056218	0.223651	171	22	-0.34894	0.99727	0.9975	1.0	931	0	-0.34894
Region_78	21	0.0063439	0.049773	0.215956	172	13	-0.096741	0.77881	0.77924	1.0	577	0	-0.096741
Region_7	6	0.006348	0.030181	0.174149	173	3	-0.084931	0.76209	0.76179	1.0	563	0	-0.084931
Region_780	3	0.0064487	0.017122	0.13815	174	3	-1.3535	0.99355	0.99352	1.0	911	0	-1.3535
Region_318	6	0.0064558	0.030686	0.174149	175	4	-1.0812	0.91729	0.91767	1.0	739	0	-1.0812
Region_757	6	0.0064879	0.030824	0.174149	176	4	-0.38796	0.37124	0.37122	1.0	244	0	-0.38796
Region_468	17	0.0068232	0.047536	0.210675	177	10	-0.086611	0.70269	0.70344	1.0	486	0	-0.086611
Region_91	12	0.0068431	0.041952	0.199526	178	9	-0.78195	0.33577	0.33447	1.0	214	0	-0.78195
Region_553	24	0.0068661	0.054496	0.221741	179	18	-0.43919	0.9694	0.97047	1.0	824	0	-0.43919
Region_674	6	0.0070158	0.03325	0.17903	180	4	-1.0126	0.78557	0.78514	1.0	585	0	-1.0126
Region_204	3	0.0072033	0.019132	0.144935	181	3	-2.0434	0.89294	0.89369	1.0	704	0	-2.0434
Region_748	6	0.0072131	0.034151	0.180155	182	4	-1.304	0.50677	0.50716	1.0	337	0	-1.304
Region_762	13	0.0072706	0.046734	0.21008	183	8	-0.58296	0.84588	0.84353	1.0	649	0	-0.58296
Region_190	3	0.007343	0.019469	0.145861	184	3	-1.2167	0.99266	0.99262	1.0	908	0	-1.2167
Region_729	40	0.0075186	0.068702	0.248487	185	27	-0.30309	0.90741	0.90873	1.0	725	0	-0.30309
Region_770	18	0.0075939	0.052209	0.219668	186	13	-0.49943	0.80544	0.80548	1.0	607	0	-0.49943
Region_527	4	0.0076956	0.026557	0.170545	187	4	-0.58886	0.9923	0.99273	1.0	907	0	-0.58886
Region_90	8	0.0078482	0.038962	0.194605	188	5	-0.83334	0.62597	0.62543	1.0	421	0	-0.83334
Region_306	8	0.0079222	0.039338	0.19545	189	7	-0.76365	0.98888	0.98852	1.0	895	0	-0.76365
Region_421	12	0.0080392	0.047922	0.211394	190	9	-0.60198	0.99578	0.99579	1.0	924	0	-0.60198
Region_727	6	0.0080764	0.037685	0.194367	191	4	-0.52209	0.88974	0.89057	1.0	700	0	-0.52209
Region_710	6	0.0081916	0.038091	0.194367	192	5	-0.68825	0.85102	0.8518	1.0	655	0	-0.68825
Region_445	15	0.0082247	0.05403	0.221741	193	10	-0.51555	0.8973	0.89693	1.0	710	0	-0.51555
Region_186	6	0.0083568	0.038774	0.194605	194	5	-0.65915	0.9554	0.95514	1.0	797	0	-0.65915
Region_369	27	0.0086271	0.070445	0.252852	195	18	-0.41499	0.98908	0.9891	1.0	897	0	-0.41499
Region_282	15	0.008686	0.056387	0.223651	196	12	-0.61913	0.098657	0.098977	1.0	47	1	-0.61913
Region_752	3	0.0087062	0.023162	0.166904	197	3	-1.3085	0.99129	0.99141	1.0	903	0	-1.3085
Region_486	21	0.0089293	0.066079	0.243882	198	14	-0.50704	0.72074	0.72081	1.0	510	0	-0.50704
Region_602	3	0.00893	0.023736	0.167182	199	1	0.4155	0.63953	0.63899	1.0	430	0	0.4155
Region_536	6	0.0090361	0.041546	0.199526	200	4	-0.3768	0.54153	0.54202	1.0	367	0	-0.3768
Region_803	28	0.0090458	0.071682	0.254392	201	19	-0.24383	0.98198	0.98243	1.0	871	0	-0.24383
Region_507	6	0.0090617	0.041655	0.199526	202	3	-0.6917	0.72683	0.72685	1.0	513	0	-0.6917
Region_518	4	0.0090947	0.030993	0.174149	203	4	-1.2108	0.97556	0.97622	1.0	848	0	-1.2108
Region_830	36	0.009114	0.075603	0.25765	204	23	-0.3792	0.99443	0.99443	1.0	915	0	-0.3792
Region_590	5	0.0092969	0.036151	0.187815	205	5	-0.92925	0.9907	0.99018	1.0	902	0	-0.92925
Region_156	9	0.0093169	0.049367	0.215956	206	6	-0.96853	0.74136	0.73972	1.0	537	0	-0.96853
Region_844	15	0.0093387	0.059634	0.232362	207	11	-0.42738	0.207	0.20719	1.0	118	0	-0.42738
Region_475	6	0.0093809	0.043101	0.200798	208	6	-0.554	0.99062	0.9906	1.0	901	0	-0.554
Region_925	6	0.0094874	0.043566	0.200798	209	5	-1.1373	0.43907	0.43871	1.0	288	0	-1.1373
Region_816	6	0.0095008	0.043605	0.200798	210	6	-0.63779	0.9905	0.99046	1.0	899	0	-0.63779
Region_340	6	0.009577	0.043912	0.201229	211	5	-1.0808	0.70374	0.70445	1.0	488	0	-1.0808
Region_270	9	0.0097056	0.051149	0.218484	212	6	-0.92946	0.80488	0.80416	1.0	606	0	-0.92946
Region_183	6	0.0098334	0.044972	0.204102	213	6	-0.66098	0.99017	0.99015	1.0	898	0	-0.66098
Region_717	9	0.0098818	0.051951	0.219668	214	5	-0.45121	0.60836	0.60628	1.0	411	0	-0.45121
Region_765	13	0.0099679	0.061277	0.235146	215	7	-0.13055	0.75384	0.753	1.0	546	0	-0.13055
Region_74	22	0.0099948	0.07391	0.25653	216	16	-0.25296	0.32117	0.32244	1.0	202	0	-0.25296
Region_691	15	0.010165	0.064218	0.240561	217	11	-0.58204	0.56657	0.56631	1.0	382	0	-0.58204
Region_735	9	0.010227	0.053466	0.220402	218	6	-0.89911	0.8757	0.87409	1.0	682	0	-0.89911
Region_290	8	0.010404	0.049981	0.215956	219	5	-0.79459	0.73274	0.73134	1.0	522	0	-0.79459
Region_926	6	0.010477	0.047427	0.210675	220	5	-0.89393	0.90184	0.90313	1.0	718	0	-0.89393
Region_622	3	0.010885	0.028389	0.170814	221	2	-0.74095	0.59461	0.59407	1.0	401	0	-0.74095
Region_478	6	0.011034	0.049714	0.215956	222	5	-0.75022	0.95555	0.95529	1.0	799	0	-0.75022
Region_410	18	0.011236	0.073217	0.25653	223	11	-0.60935	0.83086	0.83007	1.0	635	0	-0.60935
Region_132	49	0.011265	0.10056	0.292994	224	29	-0.22329	0.58419	0.58417	1.0	394	0	-0.22329
Region_469	6	0.011281	0.050605	0.217141	225	5	-0.94787	0.97323	0.97306	1.0	840	0	-0.94787
Region_166	15	0.011519	0.071207	0.253659	226	12	-0.65656	0.98304	0.98338	1.0	875	0	-0.65656
Region_163	12	0.011732	0.066267	0.243882	227	8	-0.68989	0.97712	0.97698	1.0	851	0	-0.68989
Region_274	3	0.011797	0.030785	0.174149	228	2	-0.16285	0.86928	0.87019	1.0	674	0	-0.16285
Region_565	15	0.01188	0.073237	0.25653	229	10	-0.50123	0.94797	0.94806	1.0	782	0	-0.50123
Region_725	12	0.011895	0.067089	0.245472	230	8	-0.69013	0.88624	0.88521	1.0	695	0	-0.69013
Region_300	6	0.012234	0.054298	0.221741	231	6	-0.39048	0.98777	0.98788	1.0	889	0	-0.39048
Region_459	6	0.012468	0.055416	0.22356	232	5	-0.4363	0.82159	0.82216	1.0	627	0	-0.4363
Region_438	13	0.012517	0.073732	0.25653	233	10	-0.29372	0.69131	0.68957	1.0	476	0	-0.29372
Region_192	26	0.012573	0.090513	0.274739	234	15	-0.35935	0.50457	0.50489	1.0	335	0	-0.35935
Region_13	15	0.012593	0.076761	0.259857	235	12	-0.61755	0.99214	0.9923	1.0	906	0	-0.61755
Region_884	6	0.012637	0.056119	0.223651	236	5	-1.1996	0.70606	0.70663	1.0	492	0	-1.1996
Region_547	13	0.012821	0.075187	0.25765	237	10	-0.57999	0.46799	0.46716	1.0	312	0	-0.57999
Region_845	9	0.012871	0.065168	0.243157	238	7	-0.49592	0.44805	0.4458	1.0	295	0	-0.49592
Region_455	3	0.012936	0.033745	0.179973	239	1	0.61745	0.24451	0.24377	1.0	147	0	0.61745
Region_625	3	0.01314	0.034161	0.180155	240	2	-1.8067	0.60913	0.60924	1.0	412	0	-1.8067
Region_332	6	0.013157	0.058258	0.228196	241	4	-0.86725	0.94895	0.94937	1.0	785	0	-0.86725
Region_417	16	0.013471	0.082464	0.26151	242	11	-0.51646	0.3815	0.38051	1.0	256	0	-0.51646
