bin,coeff,pval,fdr,Result,Construct
PHOX2B.15341,-0.00343069966527534,0.432397949716178,0.6144085204141905,NoChange,VPR
PHOX2B.15344,0.00492131547056149,0.130007787776378,0.2874882305782351,NoChange,VPR
PHOX2B.15345,-0.00100720316368066,0.786769546613166,0.8768508582480489,NoChange,VPR
PHOX2B.15346,-0.00499668687552451,0.141976615588665,0.3047458532267032,NoChange,VPR
PHOX2B.15347,-0.0105416821318583,4.1488222949592e-4,0.008624898969799564,Depleted,VPR
PHOX2B.15348,-0.00393998611240414,0.315057432927234,0.5042788524925473,NoChange,VPR
PHOX2B.15349,-0.00649976066171112,0.114691483088728,0.2650615908917632,NoChange,VPR
PHOX2B.15350,-0.00621446111291485,0.132058679446271,0.29039017703878894,NoChange,VPR
PHOX2B.15351,-0.00644119690921765,0.0429916396217601,0.14232880628912942,NoChange,VPR
PHOX2B.15353,0.00233307601668963,0.399019882342919,0.584647101911375,NoChange,VPR
PHOX2B.15354,0.00254559131667374,0.446436986056831,0.6264016318456642,NoChange,VPR
PHOX2B.15355,0.00230537897478789,0.546891025617679,0.7129168260372758,NoChange,VPR
PHOX2B.15356,8.9495177234075e-4,0.811085776835605,0.8932237932875672,NoChange,VPR
PHOX2B.15357,-6.06791790225394e-7,0.999839355367222,0.999839355367222,NoChange,VPR
PHOX2B.15358,-2.4608237355765e-4,0.930787487216085,0.9610742867815874,NoChange,VPR
PHOX2B.15363,-0.00889570788384149,0.0987674587458086,0.24128453774326936,NoChange,VPR
PHOX2B.15364,-0.00383644585266747,0.48725463613701,0.6622528673698974,NoChange,VPR
PHOX2B.15365,-0.00709481126212594,0.19593155188449,0.3770064828172047,NoChange,VPR
PHOX2B.15368,-0.0078567646114775,0.179150187047702,0.35610704600008564,NoChange,VPR
PHOX2B.15370,-0.00495149942001254,0.498705874682952,0.6721897591942456,NoChange,VPR
PHOX2B.15373,-0.0045205415877026,0.578178998406592,0.7381278070896178,NoChange,VPR
PHOX2B.15374,-9.7295988626901e-4,0.902596899595045,0.9457799571533837,NoChange,VPR
PHOX2B.15375,-0.0150671360571575,0.0690355429293087,0.1928808494521646,NoChange,VPR
PHOX2B.15378,-0.0150795623742452,0.128640196912378,0.28547482880595126,NoChange,VPR
PHOX2B.15379,-0.00575436520761845,0.478612514701821,0.6549784847265592,NoChange,VPR
PHOX2B.15384,0.00508928381314002,0.381175700371711,0.5681485323054837,NoChange,VPR
PHOX2B.15385,7.9987237496671e-4,0.893082896438105,0.9395579594486914,NoChange,VPR
PHOX2B.15389,0.0017111516208522,0.783483240494455,0.8753467551301959,NoChange,VPR
PHOX2B.15390,0.00586636319686757,0.253659325294112,0.4416664361630333,NoChange,VPR
PHOX2B.15392,0.0113714197085313,0.0136633990312162,0.0690311244710056,NoChange,VPR
PHOX2B.15393,0.00622097932227455,0.212274148303371,0.39574811394395465,NoChange,VPR
PHOX2B.15394,0.00547461958089474,0.336262901119291,0.5249066083653415,NoChange,VPR
PHOX2B.15396,-0.00940577977309408,0.182853994541784,0.3607936078439636,NoChange,VPR
PHOX2B.15399,-0.0104515313626153,0.141398667032162,0.3040125879119112,NoChange,VPR
PHOX2B.15401,-0.0138010312038429,0.0483105370246999,0.15369595398990973,NoChange,VPR
PHOX2B.15404,-0.00682370453372146,0.247410687216412,0.4351544933024882,NoChange,VPR
PHOX2B.15405,0.00551697632005319,0.286774382541223,0.4764757078228388,NoChange,VPR
PHOX2B.15409,-0.00863400646397498,0.285070389702274,0.47455288242618543,NoChange,VPR
PHOX2B.15410,-0.00899392944230844,0.404885681316464,0.5900107952439874,NoChange,VPR
PHOX2B.15414,-0.0149382325448163,0.130467970778783,0.2882568206280338,NoChange,VPR
PHOX2B.15415,-0.0104722299764148,0.313206602317684,0.5022779066511919,NoChange,VPR
PHOX2B.15417,-0.0248074956356843,0.00304778844490841,0.028221575949171285,Depleted,VPR
PHOX2B.15418,-0.0247603014970858,1.17473480411692e-5,0.001155545114939066,Depleted,VPR
PHOX2B.15419,-0.0110354989737128,0.0167721008110554,0.07849981580276504,NoChange,VPR
PHOX2B.15425,-9.8651466862352e-4,0.787393127109042,0.877155265098508,NoChange,VPR
PHOX2B.15426,-0.00270019870178384,0.522999656586828,0.6929268940818828,NoChange,VPR
PHOX2B.15427,-1.3468052318335e-4,0.97590846615874,0.9870740929261745,NoChange,VPR
PHOX2B.15428,-0.00841515218296592,0.158603056584801,0.32789206518328934,NoChange,VPR
PHOX2B.15429,-2.3980815789533e-4,0.96953705126239,0.9838978645161273,NoChange,VPR
PHOX2B.15430,-0.0126480709895297,0.0798130117967261,0.21082182850681577,NoChange,VPR
PHOX2B.15435,-0.0150237792481687,0.0436738516398604,0.1436683732917096,NoChange,VPR
PHOX2B.15438,-0.0134259690544142,0.0302306176531917,0.11335125986868269,NoChange,VPR
PHOX2B.15440,-0.00797582735148665,0.124142138357054,0.2782507679593907,NoChange,VPR
PHOX2B.15441,-0.003115859560166,0.447851015751728,0.6276219338319071,NoChange,VPR
PHOX2B.15442,-0.00218363113406004,0.598140773460254,0.7523095784127427,NoChange,VPR
PHOX2B.15444,-0.0167587540848304,0.00738452926676172,0.047790821566585234,Depleted,VPR
PHOX2B.15447,-0.0106762422914281,0.108003328788491,0.25557374661524485,NoChange,VPR
PHOX2B.15448,-0.0115131335975053,0.0754786760993742,0.2039380121178755,NoChange,VPR
PHOX2B.15449,-5.5372490435982e-4,0.885214124492875,0.9353820771230829,NoChange,VPR
PHOX2B.15450,-0.0166225680759238,0.00332777472331994,0.02966986327428998,Depleted,VPR
PHOX2B.15451,-0.0147066909170403,0.0194468914017763,0.08626269626310479,NoChange,VPR
PHOX2B.15452,-0.0174071375661043,0.0089773455990928,0.05363635243073559,NoChange,VPR
PHOX2B.15453,-0.00606757882163117,0.244492977480727,0.4317938602186289,NoChange,VPR
PHOX2B.15454,-0.00171627837213362,0.683498981323608,0.8126081723079904,NoChange,VPR
PHOX2B.15455,0.00189732171560927,0.620947142204347,0.7682939846650633,NoChange,VPR
PHOX2B.15456,-4.4494888721003e-4,0.902315404265173,0.9456513453262486,NoChange,VPR
PHOX2B.15457,-0.00687251824462426,0.153512177385423,0.32073764897756485,NoChange,VPR
PHOX2B.15458,-0.00355083744359242,0.458289286518416,0.6366482587180154,NoChange,VPR
PHOX2B.15459,-0.00542104023629078,0.268945745371753,0.45752570826256067,NoChange,VPR
PHOX2B.15460,-0.00565611293744068,0.228402335624952,0.41449509046728944,NoChange,VPR
PHOX2B.15461,-0.00984762256404152,0.0250335529117541,0.1008033001067334,NoChange,VPR
PHOX2B.15462,-0.00468750481253605,0.260349097370051,0.4489860735608294,NoChange,VPR
PHOX2B.15463,0.00122206525019813,0.72948124071602,0.8440541609696259,NoChange,VPR
PHOX2B.15467,-0.00486831231808356,0.471164357008917,0.648409017925076,NoChange,VPR
PHOX2B.15468,-0.00153565874497809,0.830986024668861,0.9050198170327166,NoChange,VPR
PHOX2B.15469,-0.00422756815709795,0.561164595077886,0.7241573827832,NoChange,VPR
PHOX2B.15473,-0.00886632383342867,0.212420233577887,0.3958439454115226,NoChange,VPR
PHOX2B.15474,-0.0134600256745262,0.0411525443244439,0.138041260833421,NoChange,VPR
PHOX2B.15475,-0.0140710283133435,0.0206741532132088,0.08925358780436046,NoChange,VPR
PHOX2B.15476,-0.00278434055638234,0.391296983048528,0.5783172291224511,NoChange,VPR
PHOX2B.15477,-0.00702504648384464,0.0794924727951441,0.21028573311045828,NoChange,VPR
PHOX2B.15478,-0.0218634951757763,0.00137188126311896,0.01749959600544498,Depleted,VPR
PHOX2B.15479,-0.0241455968534885,2.997718748806e-4,0.007050752550813324,Depleted,VPR
PHOX2B.15480,-0.0246856341409827,1.3960188408417e-4,0.004559692006913232,Depleted,VPR
PHOX2B.15481,-0.0111194018614801,0.0173717655711229,0.08018886563818783,NoChange,VPR
PHOX2B.15484,-0.00101007110778254,0.889747544284451,0.9381943931394534,NoChange,VPR
PHOX2B.15488,0.00174846336304001,0.758711971373983,0.8608997351938606,NoChange,VPR
PHOX2B.15489,-0.0113493324319306,0.0819529582278831,0.21424094426213677,NoChange,VPR
PHOX2B.15490,-0.0303567652942183,6.30880731564762e-6,8.053601888517187e-4,Depleted,VPR
PHOX2B.15491,-0.0270891856925153,2.7910116622773e-4,0.006793899276311978,Depleted,VPR
PHOX2B.15492,-0.0206893124073358,0.00646549995930319,0.04421304949320503,Depleted,VPR
PHOX2B.15493,-0.00216215325507437,0.67842839731159,0.8094981803467023,NoChange,VPR
PHOX2B.15494,-0.00668063510436575,0.253863365703601,0.44190247368182783,NoChange,VPR
PHOX2B.15495,0.00241578135969171,0.583959654712914,0.7419508665676995,NoChange,VPR
PHOX2B.15496,0.01297571833718,0.0380959161208507,0.13130214453606476,NoChange,VPR
PHOX2B.15499,0.0101406486710707,0.0522793244414914,0.1615124963301424,NoChange,VPR
PHOX2B.15500,-0.00309294194460645,0.589894933942753,0.7465415784759538,NoChange,VPR
PHOX2B.15501,-0.00966245454722076,0.0199210031380279,0.08725482856920917,NoChange,VPR
PHOX2B.15502,-0.0068431800106482,0.106720528594664,0.25393958447475323,NoChange,VPR
PHOX2B.15503,0.00311285703418991,0.362952965830003,0.5511862011964348,NoChange,VPR
PHOX2B.15504,0.00245885025879224,0.602844443412234,0.7555512031523568,NoChange,VPR
PHOX2B.15505,0.00522577722317493,0.368176743141666,0.5563607474701108,NoChange,VPR
PHOX2B.15506,0.00275242749593721,0.703566673499174,0.8264060758401582,NoChange,VPR
PHOX2B.15508,0.0164516411811087,0.0341407971209029,0.12259749844381773,NoChange,VPR
PHOX2B.15509,0.00911604849038726,0.15639167233282,0.32464472895006813,NoChange,VPR
PHOX2B.15510,5.4738480878927e-4,0.934195240857279,0.9634032445027305,NoChange,VPR
PHOX2B.15516,-0.0185824070991345,0.00155911710176762,0.018920927235729166,Depleted,VPR
PHOX2B.15517,-0.0220115213176122,9.072215171205e-4,0.013880572214827193,Depleted,VPR
PHOX2B.15518,-0.0229313373665567,1.006401685688e-4,0.003842478399488681,Depleted,VPR
PHOX2B.15520,-0.0041103951993674,0.405898981576412,0.5906856511887086,NoChange,VPR
PHOX2B.15521,-0.0125299141046479,0.0167776571926245,0.07850385037276428,NoChange,VPR
PHOX2B.15522,-0.0167063261082846,0.0183984545590577,0.08328988226463828,NoChange,VPR
PHOX2B.15523,-0.0214925503856494,0.00117617130842555,0.016030246773268517,Depleted,VPR
PHOX2B.15524,-0.027242055700785,4.180644049159e-4,0.008631582052163089,Depleted,VPR
PHOX2B.15525,-0.0239958345162983,4.3733454008434e-4,0.008886526408122014,Depleted,VPR
PHOX2B.15526,-0.0239623409255426,6.3773781477019e-4,0.011198535611324209,Depleted,VPR
PHOX2B.15527,-0.00563280793577068,0.273110686684525,0.46152099633579097,NoChange,VPR
PHOX2B.15528,0.00358371981839481,0.187803339971431,0.3665540679671149,NoChange,VPR
PHOX2B.15529,-0.00484743455090833,0.374127129507388,0.5617830235631263,NoChange,VPR
PHOX2B.15530,-0.00392970709199541,0.507309063164817,0.679999631562198,NoChange,VPR
PHOX2B.15531,-0.00846579542791525,0.16789946390889,0.34017236914809396,NoChange,VPR
PHOX2B.15532,-0.0032497667289392,0.541973582124026,0.7094656918872867,NoChange,VPR
PHOX2B.15533,-0.0212470539300472,0.0021833081784703,0.02307669356840576,Depleted,VPR
PHOX2B.15534,-0.0297020027973647,8.44029817396393e-5,0.003463564289204279,Depleted,VPR
PHOX2B.15535,-0.0307486460517987,7.72939348955715e-6,8.853332008620838e-4,Depleted,VPR
PHOX2B.15536,-0.0277882883707553,2.82296240305253e-5,0.001942732521244751,Depleted,VPR
PHOX2B.15537,-0.0142250939068359,0.018447371550324,0.08343601527999905,NoChange,VPR
PHOX2B.15538,-0.00946232250455158,0.103549357108155,0.24880113490225228,NoChange,VPR
PHOX2B.15540,-0.0123775890549212,0.0296279970341473,0.11228023693563823,NoChange,VPR
PHOX2B.15541,-0.0173908020909893,0.00222654064753809,0.023329849153370597,Depleted,VPR
PHOX2B.15542,-0.018587516007714,0.00315577242637338,0.028838241686471058,Depleted,VPR
PHOX2B.15543,-0.0164910632146323,0.0153096973998154,0.07408103866235906,NoChange,VPR
PHOX2B.15547,-0.0137450888458055,0.0436846840948636,0.1436683732917096,NoChange,VPR
PHOX2B.15548,-0.0151510531174337,0.0209925315821514,0.08992267050417978,NoChange,VPR
PHOX2B.15549,-9.939001616216e-4,0.812188490851324,0.8938028515732227,NoChange,VPR
PHOX2B.15550,-0.00238515340692739,0.564609265929605,0.7273537684304885,NoChange,VPR
PHOX2B.15551,-0.00571299389947585,0.231450691169282,0.417760378675003,NoChange,VPR
PHOX2B.15552,-0.0150103933378565,0.0124330688338401,0.06579690193300886,NoChange,VPR
PHOX2B.15553,-0.0167871701571248,0.010559714512928,0.059198828628794824,NoChange,VPR
PHOX2B.15554,-0.0122114695183735,0.0348092898700664,0.12403915501749849,NoChange,VPR
PHOX2B.15555,-0.0109652221492127,0.0179344093480227,0.08178814494872745,NoChange,VPR
PHOX2B.15556,-0.0071207306804908,0.0490140000141579,0.15500399437155116,NoChange,VPR
PHOX2B.15557,-0.00558880540528557,0.156732504574583,0.32502947346239475,NoChange,VPR
PHOX2B.15558,-0.00360807930680057,0.281858799547917,0.470975689932036,NoChange,VPR
PHOX2B.15559,-0.00513497751709894,0.107996072924796,0.25557374661524485,NoChange,VPR
PHOX2B.15560,-0.00450658339474741,0.143066354469355,0.306245809414901,NoChange,VPR
PHOX2B.15561,-0.00918025075232054,0.0312687406269871,0.11591823309800603,NoChange,VPR
PHOX2B.15563,-0.017576433690807,0.00218100491669864,0.02307669356840576,Depleted,VPR
PHOX2B.15564,-0.0208040806161487,0.00104939629834155,0.015014321631574082,Depleted,VPR
PHOX2B.15565,-0.0203196229206643,0.00181197426175166,0.02071199287715175,Depleted,VPR
PHOX2B.15566,-0.0179780580199859,0.00644984017226066,0.044150911666277125,Depleted,VPR
PHOX2B.15567,-0.0190029885959668,0.00434511403747615,0.035239254145835924,Depleted,VPR
PHOX2B.15568,-0.0164743142668509,0.0111418061903241,0.06129092925025985,NoChange,VPR
PHOX2B.15569,-9.3931652154229e-4,0.890652161050952,0.9385240131855747,NoChange,VPR
PHOX2B.15570,0.00128229719246535,0.828327428350065,0.9034187428616799,NoChange,VPR
PHOX2B.15571,-0.00244013403574191,0.699361341349423,0.8239232736745586,NoChange,VPR
PHOX2B.15572,-0.00664886478485056,0.15710977907851,0.325569620263931,NoChange,VPR
PHOX2B.15573,-0.00417213404776796,0.405625696129381,0.5906856511887086,NoChange,VPR
PHOX2B.15574,0.0012088215087736,0.765342395376175,0.8643179955345607,NoChange,VPR
PHOX2B.15575,-0.00254324737635515,0.470671049616185,0.6479815561646054,NoChange,VPR
PHOX2B.15576,0.00447351656911545,0.381784587287056,0.5687113249012711,NoChange,VPR
PHOX2B.15577,0.00696922719354975,0.188177462786468,0.3667782384741576,NoChange,VPR
PHOX2B.15578,-0.0013828516074877,0.83712304167213,0.9087887150077572,NoChange,VPR
PHOX2B.15579,-0.025180256291757,1.7440265484923e-4,0.005226766302945651,Depleted,VPR
PHOX2B.15580,-0.036097683491869,3.10169522844265e-6,5.489101217036377e-4,Depleted,VPR
PHOX2B.15581,-0.0411251482105343,5.24193556712002e-6,7.287908356622605e-4,Depleted,VPR
PHOX2B.15582,-0.0257141360513467,0.00330032330958861,0.02952985912586962,Depleted,VPR
PHOX2B.15583,-0.00909054221435393,0.189639007736126,0.36858822947131975,NoChange,VPR
PHOX2B.15584,0.00917461347018354,0.0244421802346645,0.09937918309367721,NoChange,VPR
PHOX2B.15585,0.00800037310783958,0.0717060869337425,0.19751950120128084,NoChange,VPR
PHOX2B.15586,2.2761370764343e-4,0.964491276792296,0.9809715155376053,NoChange,VPR
PHOX2B.15587,-0.0135996266016452,0.00678437568159995,0.045454773446873376,Depleted,VPR
PHOX2B.15588,-0.0143322469136249,0.00178747984931714,0.020522855442071924,Depleted,VPR
PHOX2B.15591,-0.0126537175248844,0.00556972231559245,0.04063807429478732,Depleted,VPR
PHOX2B.15592,-0.00815208070449535,0.0250586783375951,0.10082881051544532,NoChange,VPR
PHOX2B.15593,-0.0120587746176408,0.00143208484474648,0.017925714714592353,Depleted,VPR
PHOX2B.15595,-0.0129142995416054,2.9018109124179e-4,0.0069923607908306245,Depleted,VPR
PHOX2B.15596,-0.0209949107008982,0.00527692890293982,0.039290330384622714,Depleted,VPR
PHOX2B.15597,-0.014510628612993,0.0638173780004631,0.18362319550959125,NoChange,VPR
PHOX2B.15598,-0.0123355036663435,0.212043202419635,0.395538033916738,NoChange,VPR
PHOX2B.15603,-0.00472863133997395,0.570171301711585,0.7321080066433382,NoChange,VPR
PHOX2B.15604,-0.0162840638917979,0.0314118347860523,0.11613975527905208,NoChange,VPR
PHOX2B.15605,-0.0167295432263854,0.00596677211047456,0.04214310806899956,Depleted,VPR
PHOX2B.15606,-0.0176464457128692,1.0313735385595e-4,0.003911033942251818,Depleted,VPR
PHOX2B.15607,-0.0079585545360249,0.0540291272978301,0.16511862130877425,NoChange,VPR
PHOX2B.15608,-0.00926063966663339,0.024739579653877,0.09998066470560296,NoChange,VPR
PHOX2B.15609,-0.00846753331691206,0.0169468672418096,0.0790166828263846,NoChange,VPR
PHOX2B.15610,-0.0202600350628411,0.00173228366920589,0.020215617446008444,Depleted,VPR
PHOX2B.15611,-0.0242708041281327,9.6235453746987e-4,0.014227040448425102,Depleted,VPR
PHOX2B.15612,-0.0252643984238721,7.7665566891674e-4,0.012476477186642309,Depleted,VPR
PHOX2B.15613,-0.0159974617185768,0.00967823582958563,0.056275778086982094,NoChange,VPR
PHOX2B.15614,-0.0116734070974048,0.0161361404831052,0.07655168150325341,NoChange,VPR
PHOX2B.15615,-0.00192770513213086,0.769214414690853,0.8666423672354063,NoChange,VPR
PHOX2B.15616,0.00104139448566803,0.88014308980462,0.93244427562893,NoChange,VPR
PHOX2B.15619,0.00787449450979891,0.289046155194264,0.4787756391950948,NoChange,VPR
PHOX2B.15620,-1.8729915348199e-4,0.974425659375503,0.9863398282026836,NoChange,VPR
PHOX2B.15621,0.00510148242799878,0.294868538861641,0.48474844725353955,NoChange,VPR
PHOX2B.15622,9.864271746969e-4,0.839226193041991,0.9097666327553096,NoChange,VPR
PHOX2B.15623,0.00799922337377716,0.0670374712456648,0.18949757127134084,NoChange,VPR
PHOX2B.15624,-7.5313123659417e-4,0.868556756902117,0.9268041504386231,NoChange,VPR
PHOX2B.15625,-0.00394982310850422,0.463279674921221,0.641602527273935,NoChange,VPR
PHOX2B.15626,-0.015306530259183,0.0128918674755338,0.06728798370579019,NoChange,VPR
PHOX2B.15627,-0.0111280780105319,0.0553178771056611,0.16759143366795343,NoChange,VPR
PHOX2B.15628,-0.0171842146483301,0.0135155188678635,0.06865591341777652,NoChange,VPR
PHOX2B.15629,-0.0221019101838348,0.00506009815991652,0.03832428511244745,Depleted,VPR
PHOX2B.15630,-0.0242113477367501,0.00240086349365811,0.024451668821220813,Depleted,VPR
PHOX2B.15631,-0.0154295516786953,0.0351109631556403,0.12483058721231996,NoChange,VPR
PHOX2B.15632,-0.0152420447992404,0.0274507929994371,0.1069819648868764,NoChange,VPR
PHOX2B.15633,-0.0182300724194062,0.0372978301879088,0.1294317522789788,NoChange,VPR
PHOX2B.15634,-0.0224428241594485,0.0139615248652962,0.06990376656357734,NoChange,VPR
PHOX2B.15638,-0.0239853120380973,0.00650936690395437,0.04434058767202808,Depleted,VPR
PHOX2B.15639,-0.0255623028254024,5.2254763901032e-4,0.009840725413479258,Depleted,VPR
PHOX2B.15640,-0.0218508171728483,2.2996819036315e-4,0.006079541799770023,Depleted,VPR
PHOX2B.15641,-0.0132470579951486,0.00771136991494291,0.04890301065134254,Depleted,VPR
PHOX2B.15642,-0.0117834841558685,0.0015312867773437,0.018773405020372953,Depleted,VPR
PHOX2B.15643,0.00182433210603598,0.7504829041539,0.8555894360312853,NoChange,VPR
PHOX2B.15645,0.00418011866505723,0.398558387194844,0.5844415179311754,NoChange,VPR
PHOX2B.15647,0.00819906188947759,0.200376262447276,0.3818245484167954,NoChange,VPR
PHOX2B.15648,-8.3824189313025e-4,0.857524986656108,0.9201837641393623,NoChange,VPR
PHOX2B.15651,0.0034912824903598,0.459036507151689,0.6372627850819936,NoChange,VPR
PHOX2B.15652,9.9217404834304e-4,0.83636769594022,0.9086422646618602,NoChange,VPR
PHOX2B.15653,-0.00887750591949837,0.0964275389471429,0.23791055382311457,NoChange,VPR
PHOX2B.15656,-0.0223359353455941,3.04001788197649e-5,0.0020173896444560654,Depleted,VPR
PHOX2B.15660,-0.0150193976589783,0.00298272032005936,0.027819315065450465,Depleted,VPR
PHOX2B.15662,-0.00518983993134087,0.292462856604826,0.4824213054097902,NoChange,VPR
PHOX2B.15664,0.00439002556386717,0.300642096646991,0.4905969732852879,NoChange,VPR
PHOX2B.15665,-0.0079427010699982,0.211320311675935,0.39485023152588394,NoChange,VPR
PHOX2B.15666,-0.0167329566845839,0.0120668084114804,0.06461518958219235,NoChange,VPR
PHOX2B.15667,-0.0161945504365076,0.0246722299583888,0.0997808226346157,NoChange,VPR
PHOX2B.15668,-0.00193696759006882,0.767024060839493,0.8655573998635931,NoChange,VPR
PHOX2B.15671,0.0109490627827678,0.043818166458031,0.14383999149447882,NoChange,VPR
PHOX2B.15672,-0.00555581772373421,0.429549121159085,0.6116091914128037,NoChange,VPR
PHOX2B.15673,-0.0158506733543065,0.0408010755171733,0.13728699916975637,NoChange,VPR
PHOX2B.15674,-0.0275622265113222,0.00261241999928969,0.025774336075587895,Depleted,VPR
PHOX2B.15675,-0.00998035775433952,0.142862897833723,0.3060981730266944,NoChange,VPR
PHOX2B.15676,-0.014812145040256,0.0901525052644824,0.22801275643344515,NoChange,VPR
PHOX2B.15681,-0.0120451837967846,0.11443353333941,0.2646537294243161,NoChange,VPR
PHOX2B.15690,-0.0131495059667484,0.0888881770457073,0.22583971205338244,NoChange,VPR
PHOX2B.15691,-0.00640270513232245,0.228474256646519,0.4145589771511699,NoChange,VPR
PHOX2B.15692,-0.00339844815882797,0.536503131636484,0.7046765528084293,NoChange,VPR
PHOX2B.15695,-0.0196393524555366,0.0127578806611943,0.06698588329580919,NoChange,VPR
PHOX2B.15696,-0.00971222099157184,0.348180550485227,0.5367957357577626,NoChange,VPR
PHOX2B.15698,-0.0136089366345048,0.26445205587089,0.4530949752746236,NoChange,VPR
PHOX2B.15700,-1.1781362487102e-4,0.992419258363519,0.9959329847343451,NoChange,VPR
PHOX2B.15704,-0.0145143826814286,0.0927191609183723,0.23227908808573264,NoChange,VPR
PHOX2B.15705,-0.0161419348197498,0.0561328434526326,0.16901504160215608,NoChange,VPR
PHOX2B.15713,-5.3845893543298e-4,0.935525758925304,0.9644457801907249,NoChange,VPR
PHOX2B.15715,6.051769337738e-4,0.935720863035135,0.9644457801907249,NoChange,VPR
PHOX2B.15716,-0.00214654527451371,0.742741545996557,0.8506277820641297,NoChange,VPR
PHOX2B.15720,-0.0086852256530101,0.121451577862519,0.27502162987067097,NoChange,VPR
PHOX2B.15721,-0.00499434022500757,0.115401834403766,0.26626171036619467,NoChange,VPR
PHOX2B.15722,-0.00439689884483817,0.255003953436954,0.44308567839840757,NoChange,VPR
PHOX2B.15723,-0.00842813853216055,0.0234808712257763,0.09683615524257881,NoChange,VPR
PHOX2B.15724,-0.00366693060488397,0.378071417192364,0.5650980739302623,NoChange,VPR
PHOX2B.15725,-0.00730668148846161,0.0936591230204613,0.23350784406155342,NoChange,VPR
PHOX2B.15726,-0.00903422864914576,0.05701188436324,0.17086196096890008,NoChange,VPR
PHOX2B.15727,-0.0165001374568881,0.0043932319674455,0.03551028879097022,Depleted,VPR
PHOX2B.15728,-0.0156626929569256,0.00812971498017585,0.050766700378446876,NoChange,VPR
PHOX2B.15729,-0.0172315396044767,0.00452134307078519,0.03595359970173121,Depleted,VPR
PHOX2B.15730,-0.0125358842322753,0.0367742986305477,0.12841440718284594,NoChange,VPR
PHOX2B.15731,-0.00855386769324983,0.208939859310913,0.3919790517451647,NoChange,VPR
PHOX2B.15732,-0.00100661053518125,0.871389386927819,0.9276366870961817,NoChange,VPR
PHOX2B.15733,-2.5138115876646e-4,0.940140579772743,0.9674463673336768,NoChange,VPR
PHOX2B.15734,0.00259637951110231,0.399046605105949,0.584647101911375,NoChange,VPR
PHOX2B.15735,0.00602373127481789,0.0642717013306729,0.18440679548449587,NoChange,VPR
PHOX2B.15736,0.00761694462044796,0.015293442072827,0.07404270603910806,NoChange,VPR
PHOX2B.15737,-7.3042203978682e-4,0.864166840269378,0.9238883819092704,NoChange,VPR
PHOX2B.15738,-0.00235705774746351,0.624566651177748,0.7704232579217732,NoChange,VPR
PHOX2B.15739,-0.00210133758106249,0.673485899819874,0.8060910895138671,NoChange,VPR
PHOX2B.15740,6.1875520208994e-4,0.891302851219502,0.9389138633665344,NoChange,VPR
PHOX2B.15741,-0.00759076651495108,0.107373907843085,0.2549863477506263,NoChange,VPR
PHOX2B.15742,-0.0189631829164148,0.00242559128188093,0.024574598798057352,Depleted,VPR
PHOX2B.15743,-0.022290313852292,5.3871300153974e-4,0.010099660902185057,Depleted,VPR
PHOX2B.15744,-0.0168298195466173,0.00830778571298987,0.05135881386906907,NoChange,VPR
PHOX2B.15745,-0.00251042742179595,0.548069878364608,0.7139252668555336,NoChange,VPR
PHOX2B.15746,-0.00144730433928904,0.67894701263019,0.8099030524441592,NoChange,VPR
PHOX2B.15747,8.1829945328989e-4,0.793855259544566,0.8818680420727898,NoChange,VPR
PHOX2B.15748,0.00341057033775479,0.375609465982421,0.5630750307318252,NoChange,VPR
PHOX2B.15749,0.00123945281943173,0.811673364717801,0.8935887872400123,NoChange,VPR
PHOX2B.15750,-0.0120914038686706,0.0590164870317191,0.17486510404510236,NoChange,VPR
PHOX2B.15751,-0.0251988441392309,8.9717000895161e-4,0.013827994525067073,Depleted,VPR
PHOX2B.15752,-0.019622111004497,0.00564055939618408,0.04093461957149661,Depleted,VPR
PHOX2B.15753,-0.00415501284010854,0.519681892845687,0.6904500843529144,NoChange,VPR
PHOX2B.15754,0.00234608641526195,0.43076168481248,0.6128139221709148,NoChange,VPR
PHOX2B.15755,0.00348150386393635,0.257509567050775,0.4456055970395395,NoChange,VPR
PHOX2B.15756,-9.0833272674203e-4,0.762962059052849,0.8629118431990257,NoChange,VPR
PHOX2B.15769,-0.00324723430192085,0.365331587876475,0.553441447962523,NoChange,VPR
PHOX2B.15770,-0.00970147568630465,0.0779879108462746,0.2077731134430859,NoChange,VPR
PHOX2B.15771,-0.00207570367024237,0.676999923440989,0.8088798063847342,NoChange,VPR
PHOX2B.15772,-0.0130213336867547,0.0521704516707242,0.16123571674173365,NoChange,VPR
PHOX2B.15773,-0.0139636638442597,0.0164027648114875,0.07746476420015065,NoChange,VPR
PHOX2B.15774,-0.0331642160972649,6.15119131838126e-5,0.0028573992338136057,Depleted,VPR
PHOX2B.15775,-0.0356666605946962,2.5408343704648e-4,0.006467332294868014,Depleted,VPR
PHOX2B.15776,-0.0315263220993393,0.00207764464228034,0.022443280837395413,Depleted,VPR
PHOX2B.15777,-0.0181034237036883,0.0344709628493969,0.12335927920617684,NoChange,VPR
PHOX2B.15779,0.00326698588949612,0.625149793043231,0.7706960502222708,NoChange,VPR
PHOX2B.15780,3.6780686322669e-4,0.958589986874303,0.9781486924968944,NoChange,VPR
PHOX2B.15781,-0.00332822019962319,0.695971346607281,0.8216248694798209,NoChange,VPR
PHOX2B.15783,-0.00815220828032327,0.143226065822668,0.30642876065989316,NoChange,VPR
PHOX2B.15784,-0.0097688110016825,0.0521231751051298,0.16120877700815345,NoChange,VPR
