Gene,pvalue,estimate,adj_pvalue
PHOX2B.09704,0.17798397441597327,0.0060387284709316836,0.32761211244388977
PHOX2B.09705,0.010076686958126968,-0.021604418936944182,0.049460625802474636
PHOX2B.09706,0.7971562949900273,-0.0018292044433069904,0.8769634595882108
PHOX2B.09707,0.21850243768007985,0.009138397289296097,0.37541177619344807
PHOX2B.09708,0.7358628154349058,-0.00318988325286446,0.8310034697069155
PHOX2B.09709,0.2811888974035177,-0.013633909459679813,0.44521737674710465
PHOX2B.09710,1.7389886105327484e-4,-0.04151381439817801,0.004465151827614155
PHOX2B.09711,0.26343551409290966,0.012788422627860946,0.4255667610422818
PHOX2B.09712,0.16862792247318462,-0.021457078163355753,0.3156683008770746
PHOX2B.09713,0.007668486446470231,-0.037318385190456896,0.04172887069149527
PHOX2B.09714,0.0229405442998688,-0.04250946685123709,0.08439059360995653
PHOX2B.09715,0.002786510515067681,-0.04047896333533119,0.022422267551429124
PHOX2B.09716,0.009536640864851864,0.02681888777802714,0.04789880990082379
PHOX2B.09718,9.149716134369796e-5,-0.055049911291202624,0.0032021917494007898
PHOX2B.09719,0.1860388014604544,0.00892406201651297,0.3365339612446667
PHOX2B.09720,0.04961851587562864,-0.02934356061695986,0.1393044377028409
PHOX2B.09721,1.4463172528217508e-4,-0.04392598427807929,0.004112263024413067
PHOX2B.09722,0.005155781278621122,-0.038393081889083774,0.03245707236960295
PHOX2B.09723,0.23182664190999108,-0.00960260892791496,0.3910288945684698
PHOX2B.09724,0.02951116370533837,-0.019421933139298325,0.09931429823032534
PHOX2B.09725,0.1651580788915511,-0.01549603841028533,0.3112118243796665
PHOX2B.09726,0.1447843707033798,-0.010639891561096394,0.2846478925884454
PHOX2B.09727,0.012361198079813038,-0.026297682600805353,0.056528879882295366
PHOX2B.09728,0.5001719541094566,-0.007143164484928331,0.6523001433166462
PHOX2B.09729,0.016769601634473788,-0.011808930775507785,0.0687329474478205
PHOX2B.09730,0.03923602475616528,-0.014951385220385232,0.11952720990095188
PHOX2B.09731,0.9214414773362382,0.0010077597287423575,0.9540544684962644
PHOX2B.09732,0.24133722354562614,-0.014750390374321144,0.40199235087391677
PHOX2B.09733,0.13054649371559796,0.011970427425517906,0.2653337579112173
PHOX2B.09734,0.18580781750137024,-0.01190785113138615,0.33631456305095103
PHOX2B.09735,6.285611317319619e-5,-0.036520787439756626,0.002604111780626823
PHOX2B.09736,0.09207146127003779,-0.015048778806485884,0.21006495620005763
PHOX2B.09737,0.605626041483954,-0.007986902613538852,0.7355469765538181
PHOX2B.09738,0.14474458176269045,0.011748667889076208,0.2846381746750328
PHOX2B.09740,0.10261699547970875,0.011999403823942231,0.22731443984226232
PHOX2B.09743,0.08138104573956086,0.008950252194561619,0.1937096351151752
PHOX2B.09744,0.5124646132810522,-0.010741098739549931,0.6619106321652831
PHOX2B.09745,0.802607141632873,0.0018308660585705622,0.8807477180965214
PHOX2B.09746,7.582769242901533e-4,-0.03156685688094829,0.010443510307676334
PHOX2B.09747,0.3913965912623964,-0.00776571503350395,0.5525620139492793
PHOX2B.09748,0.3512230753355769,-0.006967943605780975,0.5140741451178323
PHOX2B.09750,0.47868474938624717,-0.003981968497264769,0.6340411754378107
PHOX2B.09751,0.19894049046124904,-0.015265281194184362,0.352305773830925
PHOX2B.09755,0.32562754152507123,-0.011634190584420993,0.4897031868966758
