bin,estimate,pval,fdr,speed,Result,Construct
PHOX2B.04384,-0.00266772704575917,0.50614876719972,0.7777949921443192,stable,NoChange,KRAB
PHOX2B.04385,-0.00393094852747074,0.27003435484059,0.6041183298995568,early,NoChange,KRAB
PHOX2B.04386,0.00101445611754698,0.734966339511399,0.8950978652439039,early,NoChange,KRAB
PHOX2B.04387,-6.0304134194681e-4,0.811779704550466,0.9305316721820294,stable,NoChange,KRAB
PHOX2B.04388,-0.00348554390409618,0.234578201115947,0.5710979023141168,stable,NoChange,KRAB
PHOX2B.04389,-0.0037924551328454,0.252174842753907,0.5866233412587901,stable,NoChange,KRAB
PHOX2B.04390,-0.00178513346853911,0.573144562840184,0.8185751579448627,early,NoChange,KRAB
PHOX2B.04391,-0.00334441389005332,0.348628702114086,0.6699260783364908,early,NoChange,KRAB
PHOX2B.04392,-0.00184258491904879,0.495845994504911,0.772789614734914,stable,NoChange,KRAB
PHOX2B.04393,-0.00530461257334088,0.0622477695551916,0.32929971269254094,stable,NoChange,KRAB
PHOX2B.04394,5.9513584770648e-4,0.827025789970653,0.9370813791917854,stable,NoChange,KRAB
PHOX2B.04396,-0.00126690228581457,0.688785618111148,0.875984484643822,stable,NoChange,KRAB
PHOX2B.04397,-5.5308503144086e-4,0.849242834415419,0.946855651705384,stable,NoChange,KRAB
PHOX2B.04398,-0.00322803016342038,0.169754220190085,0.5032440744972152,early,NoChange,KRAB
PHOX2B.04400,-0.00871585527129594,0.00591938671075548,0.12906115249538969,stable,NoChange,KRAB
PHOX2B.04401,-0.00243379948812436,0.522049172087434,0.7863209037485113,stable,NoChange,KRAB
PHOX2B.04402,-0.00403095071194578,0.344057960338426,0.6657812162392384,stable,NoChange,KRAB
PHOX2B.04403,-8.0399008927452e-4,0.839982111552665,0.9427530772815582,stable,NoChange,KRAB
PHOX2B.04404,-0.0115792254344259,0.00160893593125616,0.07759665190943321,early,NoChange,KRAB
PHOX2B.04405,-0.00903664181584323,0.0167535361247672,0.19578573348321585,early,NoChange,KRAB
PHOX2B.04406,2.6107820038009e-4,0.947172170884649,0.9821447160714478,stable,NoChange,KRAB
PHOX2B.04407,0.00332810951955336,0.339660687053206,0.6630330466615274,early,NoChange,KRAB
PHOX2B.04408,-0.0017000249830516,0.690051547805512,0.8764730514542103,early,NoChange,KRAB
PHOX2B.04409,-0.00576956749365982,0.110885017618402,0.42109153061850807,stable,NoChange,KRAB
PHOX2B.04410,-0.00619073131967012,0.131137473925888,0.44974349090998006,stable,NoChange,KRAB
PHOX2B.04411,-0.00544323742938253,0.103606304112812,0.4075005376125681,stable,NoChange,KRAB
PHOX2B.04412,-0.0089950541223986,0.035838487046076,0.26554143503390737,early,NoChange,KRAB
PHOX2B.04413,-0.00661141056503082,0.0698112967939038,0.3450177793515156,stable,NoChange,KRAB
PHOX2B.04416,-0.00128972896139921,0.744142414558544,0.8988294401345275,stable,NoChange,KRAB
PHOX2B.04417,0.00177957364128766,0.600151539616512,0.8321863148326608,stable,NoChange,KRAB
PHOX2B.04418,0.00470289210794637,0.149435876568819,0.47824259931959434,early,NoChange,KRAB
PHOX2B.04419,0.00813339081575976,0.0158166450919721,0.19232973840360795,early,NoChange,KRAB
PHOX2B.04420,0.00854701473448479,0.00670369388299742,0.1366987069771061,stable,NoChange,KRAB
PHOX2B.04421,0.00807205343563835,0.0245218763190247,0.2263131002665839,early,NoChange,KRAB
PHOX2B.04422,0.00381658257747105,0.215682862790206,0.553214792159557,stable,NoChange,KRAB
PHOX2B.04423,5.3055444540358e-4,0.853857384880705,0.9491477981234744,early,NoChange,KRAB
PHOX2B.04424,-0.0019248637124462,0.346664237528523,0.6685039257598582,stable,NoChange,KRAB
PHOX2B.04425,-7.7540593047109e-4,0.716932957695675,0.8875680967978067,stable,NoChange,KRAB
PHOX2B.04426,-1.8323572515491e-4,0.945619397805154,0.9815037009896468,early,NoChange,KRAB
PHOX2B.04428,0.00345050762704796,0.363347133287394,0.682878636768385,stable,NoChange,KRAB
PHOX2B.04429,-5.52136917302433e-5,0.988787776150996,0.9958680430342964,early,NoChange,KRAB
PHOX2B.04430,8.233531958898e-4,0.854941694414751,0.9493719113441867,stable,NoChange,KRAB
PHOX2B.04431,0.00154044228467284,0.758433028993075,0.9055612288685998,early,NoChange,KRAB
PHOX2B.04432,0.00890588890462728,0.154913784826663,0.4834154177376908,early,NoChange,KRAB
PHOX2B.04433,0.00597893457777501,0.277182167781229,0.6094262110901217,stable,NoChange,KRAB
PHOX2B.04434,-0.00934109058038789,0.114999756694387,0.4273793815945972,stable,NoChange,KRAB
PHOX2B.04436,-0.00316737331504242,0.508753076371364,0.7791809721264411,stable,NoChange,KRAB
PHOX2B.04437,-0.00355911255005405,0.395787606637143,0.7081913273906423,stable,NoChange,KRAB
PHOX2B.04438,0.00384026932622669,0.268678282055227,0.6024671505383926,early,NoChange,KRAB
PHOX2B.04440,0.00271405152103129,0.467903897159595,0.7560882087351346,stable,NoChange,KRAB
PHOX2B.04441,0.00600679006360872,0.152632614949634,0.4816323497483926,early,NoChange,KRAB
PHOX2B.04442,0.00191878761425118,0.609841809036999,0.8371478546397804,stable,NoChange,KRAB
PHOX2B.04443,-4.8708216534622e-4,0.891964202786071,0.9636486441754292,stable,NoChange,KRAB
PHOX2B.04444,-0.00721191788957746,0.0258735724045437,0.23091471569309305,stable,NoChange,KRAB
PHOX2B.04445,-0.00391760293229251,0.283545058920382,0.6151691775201801,early,NoChange,KRAB
PHOX2B.04446,-0.00360272011403578,0.329356277822427,0.6546012401525226,stable,NoChange,KRAB
PHOX2B.04447,0.00246038172118199,0.483680486474796,0.7664364684797228,early,NoChange,KRAB
PHOX2B.04448,-0.00221568825749386,0.553363356260415,0.8059480409983383,early,NoChange,KRAB
PHOX2B.04449,7.1944966823835e-4,0.867500037880869,0.9553640522543148,stable,NoChange,KRAB
PHOX2B.04450,-0.0069302150984777,0.128559083515734,0.4476147311333791,stable,NoChange,KRAB
PHOX2B.04451,-0.00939870812688649,0.0280863921837476,0.23939283205342057,early,NoChange,KRAB
PHOX2B.04452,-0.013822227573234,4.0468551059613e-4,0.04646738716750877,stable,Depleted,KRAB
PHOX2B.04453,-0.00395413798565396,0.333716405412704,0.6576482779976639,stable,NoChange,KRAB
PHOX2B.04455,-0.00187560229527743,0.647411907898549,0.8552547069900809,early,NoChange,KRAB
PHOX2B.04457,0.00326196258454651,0.296745369443915,0.6273532028734097,early,NoChange,KRAB
PHOX2B.04458,-1.2960129264662e-4,0.970827312295625,0.9899157928078194,early,NoChange,KRAB
PHOX2B.04459,2.2276517733747e-4,0.960942268114571,0.9876367494118352,early,NoChange,KRAB
PHOX2B.04460,0.00112826505520093,0.834147065949069,0.940702719511008,stable,NoChange,KRAB
PHOX2B.04461,5.4274610304732e-4,0.886625469739787,0.9621698721906852,stable,NoChange,KRAB
PHOX2B.04462,0.00500510432827753,0.1984692057224,0.5357286929483287,stable,NoChange,KRAB
PHOX2B.04463,-1.6594856801412e-4,0.966291001448291,0.9892351514995796,early,NoChange,KRAB
PHOX2B.04464,0.00283953554318515,0.502056361691269,0.7761447364774772,early,NoChange,KRAB
PHOX2B.04465,-0.00739253002812121,0.120593129670575,0.4359890433465387,stable,NoChange,KRAB
PHOX2B.04466,-0.00303073049389197,0.510239854145339,0.7797442274396879,early,NoChange,KRAB
PHOX2B.04467,-0.00580873789872014,0.177324112497714,0.5117261128735139,early,NoChange,KRAB
PHOX2B.04468,0.00231516815039731,0.400474527037489,0.7127047976826391,stable,NoChange,KRAB
PHOX2B.04469,0.00318964214650994,0.333633771621376,0.6576482779976639,stable,NoChange,KRAB
PHOX2B.04473,-2.099795729462e-4,0.949538786089855,0.9832891894099104,early,NoChange,KRAB
PHOX2B.04474,0.00127650346688476,0.71761450306193,0.8876233235728296,stable,NoChange,KRAB
PHOX2B.04475,8.4219572896705e-4,0.800454649688067,0.9244294576624424,early,NoChange,KRAB
PHOX2B.04476,0.00106443067206586,0.769264007511565,0.909530152432124,early,NoChange,KRAB
PHOX2B.04477,-0.0014370423995387,0.663573847670491,0.8639678418726034,early,NoChange,KRAB
PHOX2B.04478,-0.00516954804960719,0.0663581504906506,0.3369290347352163,early,NoChange,KRAB
PHOX2B.04479,-0.0027317462541518,0.189552124010284,0.5259002712176224,stable,NoChange,KRAB
PHOX2B.04480,-0.00199948238965852,0.329430843810402,0.6546012401525226,stable,NoChange,KRAB
PHOX2B.04481,-0.00260790200814972,0.362815421868405,0.6825697266177676,early,NoChange,KRAB
PHOX2B.04482,-0.00435771572354272,0.237145790518434,0.5729253185264045,stable,NoChange,KRAB
PHOX2B.04483,-0.00960198125250064,0.016162695293156,0.19370015630901777,early,NoChange,KRAB
PHOX2B.04484,-0.00621778727965974,0.112885598284546,0.4233652971770493,early,NoChange,KRAB
PHOX2B.04485,-0.00267434777702522,0.556832040470889,0.8077638977094618,stable,NoChange,KRAB
PHOX2B.04486,0.00323116880743359,0.421698960165795,0.728143697558347,stable,NoChange,KRAB
PHOX2B.04487,0.0025080205994159,0.535691970908359,0.7958724940692515,stable,NoChange,KRAB
PHOX2B.04488,0.00388271142209455,0.246759160165488,0.580880929523279,stable,NoChange,KRAB
PHOX2B.04489,0.00142959941937203,0.700987905670231,0.8802748927328431,stable,NoChange,KRAB
PHOX2B.04490,-6.2821690807985e-4,0.856698120134474,0.9502328988649034,stable,NoChange,KRAB
PHOX2B.04491,-0.00346663201228895,0.306605650585736,0.6354061455584965,early,NoChange,KRAB
PHOX2B.04492,-0.00265415777609708,0.411826435870587,0.7213756663940323,early,NoChange,KRAB
PHOX2B.04493,-0.00304425911651571,0.339905781601816,0.6630330466615274,early,NoChange,KRAB
PHOX2B.04494,-0.00363223546581626,0.211066378397534,0.5480827865729262,early,NoChange,KRAB
PHOX2B.04495,-0.00144674219724082,0.621240034305149,0.8427838966240777,early,NoChange,KRAB
PHOX2B.04496,0.00433114065215867,0.233582354691788,0.5705234702618053,stable,NoChange,KRAB
PHOX2B.04497,0.00598578373927778,0.106517281577718,0.41357986993828144,early,NoChange,KRAB
PHOX2B.04498,0.00273715457784613,0.493784845166768,0.771837096476313,stable,NoChange,KRAB
PHOX2B.04499,0.00234972766573506,0.524067907512972,0.7872080856318541,stable,NoChange,KRAB
PHOX2B.04500,4.8256227460722e-4,0.901265162309319,0.9668840670611504,stable,NoChange,KRAB
PHOX2B.04501,0.00399142156905501,0.249667251131774,0.5841405642524092,stable,NoChange,KRAB
PHOX2B.04502,0.00152761650451539,0.609697286696343,0.8371478546397804,early,NoChange,KRAB
PHOX2B.04503,7.6070585597641e-4,0.782913178442433,0.915634455772628,stable,NoChange,KRAB
PHOX2B.04504,0.00601545621181431,0.0482416422851277,0.2959446015899452,stable,NoChange,KRAB
PHOX2B.04505,-7.0947916057864e-4,0.850431130923061,0.9474225436297616,early,NoChange,KRAB
PHOX2B.04506,-0.00135099419205585,0.685857645600034,0.8746180741899668,stable,NoChange,KRAB
PHOX2B.04507,-0.0087131075476763,0.0167680816516048,0.195797394713728,stable,NoChange,KRAB
PHOX2B.04508,-0.00512453509601653,0.136142058079228,0.4579202837476795,stable,NoChange,KRAB
PHOX2B.04509,0.00173616435857712,0.663672668481166,0.8639730682710991,early,NoChange,KRAB
PHOX2B.04510,0.00516798270995639,0.108898653418787,0.4175357212543631,stable,NoChange,KRAB
PHOX2B.04512,0.00196839966957424,0.606377886563789,0.8350734304726183,early,NoChange,KRAB
PHOX2B.04513,-0.00786791420202497,0.0581900516932664,0.32105319513906105,early,NoChange,KRAB
PHOX2B.04514,-0.00711312070406273,0.0856366051414802,0.3754853035608215,stable,NoChange,KRAB
PHOX2B.04515,-0.00368183913570343,0.326412398816758,0.6526296682702827,stable,NoChange,KRAB
PHOX2B.04516,-0.00347020154011297,0.351571220897167,0.6724601655956768,stable,NoChange,KRAB
PHOX2B.04517,-0.0106262388793464,0.00653844524473349,0.13538433530564556,early,NoChange,KRAB
PHOX2B.04518,-0.00677874669486197,0.128967881684254,0.4484778301945892,early,NoChange,KRAB
PHOX2B.04519,-3.117085525424e-4,0.937907721772041,0.97977965098778,stable,NoChange,KRAB
PHOX2B.04520,1.0098050012326e-4,0.979124067292113,0.9930074778666972,stable,NoChange,KRAB
PHOX2B.04521,3.9327930615976e-4,0.918234160579759,0.9722881103696372,early,NoChange,KRAB
PHOX2B.04522,-0.00315858779794589,0.496638902656544,0.7733004619464923,early,NoChange,KRAB
PHOX2B.04523,0.00170161188023328,0.717762692520108,0.8876838842524918,early,NoChange,KRAB
PHOX2B.04524,-3.4342279916742e-4,0.94077497237334,0.9802398873919324,early,NoChange,KRAB
PHOX2B.04525,-2.38404408748679e-6,0.99945060780012,0.9997495223257212,stable,NoChange,KRAB
PHOX2B.04526,-0.00200492518709385,0.498648366514073,0.7740690618289274,early,NoChange,KRAB
PHOX2B.04527,-0.00661888642559547,0.018458285717697,0.20148688776569643,stable,NoChange,KRAB
PHOX2B.04528,-0.00936833557370487,0.00561432560216263,0.12725247779733723,early,NoChange,KRAB
PHOX2B.04529,-0.0118095022372984,3.5317108350624e-4,0.04440661676296881,stable,Depleted,KRAB
PHOX2B.04530,-0.0101191227259621,8.5760459777751e-4,0.06357800010058756,stable,NoChange,KRAB
PHOX2B.04531,-0.00219772326691868,0.597299669352212,0.8303233643321986,stable,NoChange,KRAB
PHOX2B.04532,-0.0022598252506738,0.548676989384554,0.803512974795737,stable,NoChange,KRAB
PHOX2B.04533,0.00272025485487882,0.611340335399881,0.8372323666278119,stable,NoChange,KRAB
PHOX2B.04534,-3.7526412907004e-4,0.904404553888574,0.9680827852959496,early,NoChange,KRAB
PHOX2B.04535,7.5832213546671e-4,0.80308909362763,0.9259151100449594,stable,NoChange,KRAB
PHOX2B.04536,-0.003487317486212,0.285318440784119,0.6166442312796139,early,NoChange,KRAB
PHOX2B.04537,-0.0088982106811696,0.0240326665169912,0.22573742504390867,stable,NoChange,KRAB
PHOX2B.04538,8.7338582031609e-4,0.862123230556741,0.9532720698624954,stable,NoChange,KRAB
PHOX2B.04539,0.00240663684115872,0.515145651786586,0.782877202365238,early,NoChange,KRAB
PHOX2B.04540,1.67396734733888e-6,0.999620499570607,0.9998475937266524,early,NoChange,KRAB
PHOX2B.04541,-0.00512186039113938,0.199499102135718,0.5369746475157915,early,NoChange,KRAB
PHOX2B.04542,-0.00329306881510282,0.616335252962053,0.8403102009814617,stable,NoChange,KRAB
PHOX2B.04543,0.00160855411895758,0.832113063085155,0.939870033324134,early,NoChange,KRAB
PHOX2B.04544,0.0033886459051432,0.641959232621049,0.8519549438236492,stable,NoChange,KRAB
PHOX2B.04545,-0.00361437964959433,0.430138727750577,0.7338548468161871,stable,NoChange,KRAB
PHOX2B.04546,-0.00800242594508292,0.0250188027409028,0.22804587074522212,early,NoChange,KRAB
PHOX2B.04547,-0.00540487037918575,0.185153265074574,0.5205645682316915,stable,NoChange,KRAB
PHOX2B.04548,-0.00487711470886892,0.234647711941655,0.5710979023141168,stable,NoChange,KRAB
PHOX2B.04549,-0.00197207304405359,0.654966373859506,0.8595309322806653,stable,NoChange,KRAB
PHOX2B.04550,-0.00675233629955221,0.0885913662634838,0.38146252694765714,stable,NoChange,KRAB
PHOX2B.04551,-0.00418071862784458,0.229776395879635,0.5666643073728265,early,NoChange,KRAB
PHOX2B.04552,-0.00661517212036188,0.0396372262271516,0.27344004394146015,early,NoChange,KRAB
PHOX2B.04553,-0.0092442515397998,0.00526520641813,0.12349235193602803,stable,NoChange,KRAB
PHOX2B.04554,-0.00949845476314067,0.00207657683594297,0.0848435277363875,early,NoChange,KRAB
PHOX2B.04555,-0.00764440963566802,0.0130370373314545,0.1768846182275569,early,NoChange,KRAB
PHOX2B.04556,-6.8021858823247e-4,0.783658092831701,0.916164982112414,stable,NoChange,KRAB
PHOX2B.04557,0.00231550943397656,0.330175755652945,0.6549856656920758,early,NoChange,KRAB
PHOX2B.04558,0.00451173898427329,0.0656961142430311,0.3357689848674233,early,NoChange,KRAB
PHOX2B.04559,-0.00337120173787442,0.363191808307845,0.68272727216582,stable,NoChange,KRAB
PHOX2B.04560,-0.00938679290358152,0.0235424079641372,0.22509987900758513,stable,NoChange,KRAB
PHOX2B.04561,-0.0108008397103233,0.00307555713395438,0.09903476775774524,early,NoChange,KRAB
PHOX2B.04562,-0.00556516078614979,0.0441483747652996,0.2861601826356997,stable,NoChange,KRAB
PHOX2B.04563,-7.6374971683333e-4,0.755624675599745,0.904132961791899,stable,NoChange,KRAB
PHOX2B.04564,7.49982761332501e-5,0.975000936944287,0.9913969923147228,early,NoChange,KRAB
PHOX2B.04565,-0.00204918874309314,0.412156767408237,0.7217975902671955,stable,NoChange,KRAB
PHOX2B.04566,7.9321122056488e-4,0.819666588227365,0.9343115230677,stable,NoChange,KRAB
PHOX2B.04567,-0.00105464854298189,0.808264265461635,0.929040024147015,stable,NoChange,KRAB
PHOX2B.04568,0.00829227119539573,0.0466780864899188,0.2927110804725317,stable,NoChange,KRAB
PHOX2B.04570,-0.00154607297972297,0.695620182750229,0.8784745176917677,early,NoChange,KRAB
PHOX2B.04571,-0.00351753545624361,0.365542559988955,0.684849678545294,stable,NoChange,KRAB
PHOX2B.04572,-0.00798947117028539,0.0788412793264764,0.36356849358895377,stable,NoChange,KRAB
PHOX2B.04573,-0.0022867112917328,0.581581205290214,0.8226519182482493,early,NoChange,KRAB
PHOX2B.04574,-2.0550534951739e-4,0.966856225379724,0.9892351514995796,stable,NoChange,KRAB
PHOX2B.04575,0.0054544533326128,0.176399912220309,0.5106372366844975,stable,NoChange,KRAB
PHOX2B.04576,0.00232827807508528,0.598349282070625,0.8308313492755385,early,NoChange,KRAB
PHOX2B.04577,0.00256122719124214,0.428559485817452,0.7327321082275192,stable,NoChange,KRAB
PHOX2B.04578,-2.4530180935641e-4,0.940914003118223,0.9802398873919324,early,NoChange,KRAB
PHOX2B.04579,0.00174610830195566,0.564415512175188,0.8126093280986695,stable,NoChange,KRAB
PHOX2B.04580,0.00211503229460423,0.506533172829923,0.7780568350913915,stable,NoChange,KRAB
PHOX2B.04581,3.7750848675537e-4,0.886527763595118,0.962135868784273,early,NoChange,KRAB
PHOX2B.04584,0.00661454903253994,0.0440916191437405,0.28590312017866315,early,NoChange,KRAB
PHOX2B.04585,0.00775419466268344,0.0177605983950194,0.19911729103768375,stable,NoChange,KRAB
PHOX2B.04586,0.011184524518737,9.3788734015961e-4,0.06375727638003723,stable,NoChange,KRAB
PHOX2B.04587,0.00549842420629833,0.127942450166638,0.4464903159717627,early,NoChange,KRAB
PHOX2B.04588,0.00476931492760882,0.144476170568215,0.47051119774338057,stable,NoChange,KRAB
PHOX2B.04589,-4.4229382720158e-4,0.876256446121674,0.958817378486338,stable,NoChange,KRAB
PHOX2B.04590,0.00155990349614136,0.535459389791063,0.7958724940692515,stable,NoChange,KRAB
PHOX2B.04591,-0.00117644559830763,0.62665628084165,0.8452631863619062,early,NoChange,KRAB
PHOX2B.04592,-0.00135456035453233,0.658678348172635,0.861817315982393,stable,NoChange,KRAB
PHOX2B.04593,-0.00771234805206723,0.0421032443757276,0.2807194287734858,stable,NoChange,KRAB
PHOX2B.04596,-0.00379299621714224,0.321969007105581,0.6485530842961493,early,NoChange,KRAB
PHOX2B.04597,-0.00672807977182944,0.149905214764197,0.4787042982652434,early,NoChange,KRAB
PHOX2B.04598,-0.00282345764126089,0.437545314342005,0.7389076599308501,early,NoChange,KRAB
PHOX2B.04599,-0.0081867419551521,0.0288396869466559,0.24165675066919232,stable,NoChange,KRAB
PHOX2B.04600,-6.7319058677462e-4,0.836306275486459,0.941533786384228,early,NoChange,KRAB
PHOX2B.04601,-0.00511418418854288,0.127845769359853,0.4464324078105704,stable,NoChange,KRAB
PHOX2B.04602,0.0012470104093817,0.704469202951444,0.8820633783286161,early,NoChange,KRAB
PHOX2B.04603,-0.00280752565613272,0.36904965547133,0.6880028999180893,stable,NoChange,KRAB
PHOX2B.04604,0.00389223535985202,0.220332651594197,0.5579398904641045,stable,NoChange,KRAB
PHOX2B.04605,0.00129397961939715,0.722365905494542,0.8892685341193277,early,NoChange,KRAB
PHOX2B.04606,-4.3015143902958e-4,0.897945347895284,0.9654947632516452,early,NoChange,KRAB
PHOX2B.04607,-0.0066105123315398,0.127031234576448,0.4447955058253643,stable,NoChange,KRAB
PHOX2B.04608,-0.0100803346108888,0.0202617979697495,0.20993683237182215,stable,NoChange,KRAB
PHOX2B.04609,-0.00632009180104515,0.154132764675817,0.4828077202839193,stable,NoChange,KRAB
PHOX2B.04610,-1.923296856639e-4,0.957847494414522,0.9862721424985494,stable,NoChange,KRAB
PHOX2B.04611,0.00493499351416023,0.134872940414553,0.4558367385918694,stable,NoChange,KRAB
PHOX2B.04612,0.00165238268401005,0.648853200798332,0.855941632637888,stable,NoChange,KRAB
PHOX2B.04613,-0.0020896237306817,0.405801314405878,0.7168753393073368,stable,NoChange,KRAB
PHOX2B.04614,0.00286913719063754,0.314309536924389,0.642724185129195,stable,NoChange,KRAB
